step,best_fitness_media,best_fitness_execucao_1,best_fitness_execucao_2,best_fitness_execucao_3,best_fitness_execucao_4,best_fitness_execucao_5,best_fitness_execucao_6,best_fitness_execucao_7,best_fitness_execucao_8,best_fitness_execucao_9,best_fitness_execucao_10
572,50693.6,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50693.0,50693.0
573,50693.6,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50693.0,50693.0
574,50693.6,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50693.0,50693.0
575,50693.6,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50693.0,50693.0
576,50693.6,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50693.0,50693.0
577,50693.6,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50693.0,50693.0
578,50693.6,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50693.0,50693.0
579,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
580,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
581,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
582,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
583,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
584,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
585,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
586,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
587,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
588,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
589,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
590,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
591,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
592,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
593,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
594,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
595,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
596,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
597,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
598,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
599,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
600,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
601,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
602,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
603,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
604,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
605,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
606,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
607,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
608,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
609,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
610,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
611,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
612,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
613,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
614,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
615,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
616,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
617,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
618,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
619,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
620,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
621,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
622,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
623,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
624,50693.7,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50693.0
625,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
626,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
627,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
628,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
629,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
630,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
631,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
632,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
633,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
634,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
635,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
636,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
637,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
638,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
639,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
640,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
641,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
642,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
643,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
644,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
645,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
646,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
647,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
648,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
649,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
650,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
651,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
652,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
653,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
654,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
655,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
656,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
657,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
658,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
659,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
660,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
661,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
662,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
663,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
664,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
665,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
666,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
667,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
668,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
669,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
670,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
671,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
672,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
673,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
674,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
675,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
676,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
677,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
678,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
679,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
680,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
681,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
682,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
683,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
684,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
685,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
686,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
687,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
688,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
689,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
690,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
691,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
692,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
693,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
694,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
695,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
696,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
697,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
698,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
699,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
700,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
701,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
702,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
703,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
704,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
705,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
706,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
707,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
708,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
709,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
710,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
711,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
712,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
713,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
714,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
715,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
716,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
717,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
718,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
719,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
720,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
721,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
722,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
723,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
724,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
725,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
726,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
727,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
728,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
729,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
730,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
731,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
732,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
733,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
734,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
735,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
736,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
737,50693.8,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50692.0,50694.0,50694.0,50694.0
738,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
739,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
740,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
741,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
742,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
743,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
744,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
745,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
746,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
747,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
748,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
749,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
750,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
751,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
752,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
753,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
754,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
755,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
756,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
757,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
758,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
759,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
760,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
761,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
762,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
763,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
764,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
765,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
766,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
767,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
768,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
769,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
770,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
771,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
772,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
773,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
774,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
775,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
776,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
777,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
778,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
779,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
780,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
781,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
782,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
783,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
784,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
785,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
786,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
787,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
788,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
789,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
790,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
791,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
792,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
793,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
794,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
795,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
796,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
797,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
798,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
799,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
800,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
801,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
802,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
803,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
804,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
805,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
806,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
807,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
808,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
809,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
810,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
811,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
812,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
813,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
814,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0,50694.0
